#This is the fibers geometry file for AESOP
#This file was first written at: Tue Apr  5 16:30:01 CEST 2016
#Original filename: /home/tdwelly/4most/OpSim/inputs_to_system_model/AESOP/info_2016-04-05/aesop-cfg.json
#This file contains one entry per Fiber/Positioner, and gives the coordinates and details of each fiber
#Other info:
#Pitch is 9.542mm between fibres
#Fibe size is 0.085, so 1.43 asec
#Plate scale is 0.0594 mm/asec
#FoV is 535mm = 2.502 degrees diameter
#Rad curve 4,653 mm
#Patrol requirement is 11.5mm, but in practice they expect 12.3mm +/- 0.5 (so 11.8-12.8mm)
#Description of columns:
#Index  Name        Format    Description
#-----  ----------- --------- --------------------------------------------------------------------------------
#1      id          integer   Fiber identification number
#2      x0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#3      y0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#4      res         integer   code giving the resolution code of the fiber (1=low res, 2=high res)
#5      sector      integer   ID of the sky fiber allocation sector that this fiber lies within
#6      EdgeFlag    integer   Flag set if the fiber is at edge of field (0=middle;1=border;2=edge;3=corner)
#7      Spectro     string    HR, LR-A, LR-B
#8      Slitlet     integer   Slitlet within spectrograph
#9      Slitpos     integer   Slitpos within slitlet
#-----  ----------- --------- --------------------------------------------------------------------------------
id            x0_mm     y0_mm       res      sector  EdgeFlag  Spectro  Slitlet  Slitpos
332         -154.0538    59.6342    1       -1       -1    LR-A        10        5
333         -154.0493    69.1750    1       -1       -1    LR-B        10        5
334         -154.0441    78.7155    2       -1       -1      HR        10        4
335         -154.0383    88.2557    1       -1       -1    LR-A        10        4
336         -154.0318    97.7955    1       -1       -1    LR-B        10        4
337         -154.0246   107.3348    2       -1       -1      HR        10        3
338         -154.0168   116.8737    1       -1       -1    LR-A        10        3
339         -154.0083   126.4121    1       -1       -1    LR-B        10        3
340         -153.9991   135.9499    2       -1       -1      HR        10        2
341         -153.9893   145.4872    1       -1       -1    LR-A        10        2
342         -153.9788   155.0238    1       -1       -1    LR-B        10        2
343         -153.9676   164.5597    2       -1       -1      HR        10        1
344         -153.9558   174.0950    1       -1       -1    LR-A        10        1
345         -153.9433   183.6295    1       -1       -1    LR-B        10        1
346         -145.6249  -183.6295    1       -1       -1    LR-A        11       14
347         -145.6367  -174.0950    1       -1       -1    LR-B        11       13
348         -145.6479  -164.5597    2       -1       -1      HR        11       13
349         -145.6585  -155.0238    1       -1       -1    LR-A        11       13
350         -145.6684  -145.4872    1       -1       -1    LR-B        11       12
351         -145.6777  -135.9499    2       -1       -1      HR        11       12
352         -145.6864  -126.4121    1       -1       -1    LR-A        11       12
353         -145.6944  -116.8737    1       -1       -1    LR-B        11       11
354         -145.7018  -107.3348    2       -1       -1      HR        11       11
355         -145.7086   -97.7955    1       -1       -1    LR-A        11       11
356         -145.7148   -88.2557    1       -1       -1    LR-B        11       10
357         -145.7203   -78.7155    2       -1       -1      HR        11       10
358         -145.7252   -69.1750    1       -1       -1    LR-A        11       10
359         -145.7294   -59.6342    1       -1       -1    LR-B        11        9
360         -145.7330   -50.0932    2       -1       -1      HR        11        9
361         -145.7360   -40.5519    1       -1       -1    LR-A        11        9
362         -145.7384   -31.0104    1       -1       -1    LR-B        11        8
363         -145.7401   -21.4688    2       -1       -1      HR        11        8
364         -145.7412   -11.9272    1       -1       -1    LR-A        11        8
365         -145.7417    -2.3854    1       -1       -1    LR-B        11        7
366         -145.7415     7.1563    2       -1       -1      HR        11        7
367         -145.7408    16.6980    1       -1       -1    LR-A        11        7
368         -145.7394    26.2397    1       -1       -1    LR-B        11        6
369         -145.7373    35.7812    2       -1       -1      HR        11        6
370         -145.7346    45.3225    1       -1       -1    LR-A        11        6
371         -145.7313    54.8637    1       -1       -1    LR-B        11        5
372         -145.7274    64.4047    2       -1       -1      HR        11        5
373         -145.7228    73.9453    1       -1       -1    LR-A        11        5
374         -145.7176    83.4856    1       -1       -1    LR-B        11        4
375         -145.7118    93.0256    2       -1       -1      HR        11        4
376         -145.7053   102.5652    1       -1       -1    LR-A        11        4
377         -145.6982   112.1043    1       -1       -1    LR-B        11        3
378         -145.6905   121.6430    2       -1       -1      HR        11        3
379         -145.6821   131.1811    1       -1       -1    LR-A        11        3
380         -145.6731   140.7186    1       -1       -1    LR-B        11        2
381         -145.6635   150.2556    2       -1       -1      HR        11        2
382         -145.6533   159.7919    1       -1       -1    LR-A        11        2
383         -145.6424   169.3275    1       -1       -1    LR-B        11        1
384         -145.6309   178.8623    2       -1       -1      HR        11        1
385         -145.6188   188.3964    1       -1       -1    LR-A        11        1
386         -137.3003  -188.3964    1       -1       -1    LR-B        12       14
387         -137.3117  -178.8623    2       -1       -1      HR        12       14
388         -137.3225  -169.3275    1       -1       -1    LR-A        12       13
389         -137.3328  -159.7919    1       -1       -1    LR-B        12       13
390         -137.3425  -150.2556    2       -1       -1      HR        12       13
391         -137.3515  -140.7186    1       -1       -1    LR-A        12       12
392         -137.3600  -131.1811    1       -1       -1    LR-B        12       12
393         -137.3679  -121.6430    2       -1       -1      HR        12       12
394         -137.3752  -112.1043    1       -1       -1    LR-A        12       11
395         -137.3818  -102.5652    1       -1       -1    LR-B        12       11
396         -137.3879   -93.0256    2       -1       -1      HR        12       11
397         -137.3934   -83.4856    1       -1       -1    LR-A        12       10
398         -137.3983   -73.9453    1       -1       -1    LR-B        12       10
399         -137.4026   -64.4047    2       -1       -1      HR        12       10
400         -137.4064   -54.8637    1       -1       -1    LR-A        12        9
401         -137.4095   -45.3225    1       -1       -1    LR-B        12        9
402         -137.4120   -35.7812    2       -1       -1      HR        12        9
403         -137.4140   -26.2397    1       -1       -1    LR-A        12        8
404         -137.4153   -16.6980    1       -1       -1    LR-B        12        8
405         -137.4160    -7.1563    2       -1       -1      HR        12        8
406         -137.4162     2.3854    1       -1       -1    LR-A        12        7
407         -137.4157    11.9272    1       -1       -1    LR-B        12        7
408         -137.4147    21.4688    2       -1       -1      HR        12        7
409         -137.4131    31.0104    1       -1       -1    LR-A        12        6
410         -137.4108    40.5519    1       -1       -1    LR-B        12        6
411         -137.4080    50.0932    2       -1       -1      HR        12        6
412         -137.4046    59.6342    1       -1       -1    LR-A        12        5
413         -137.4006    69.1750    1       -1       -1    LR-B        12        5
414         -137.3960    78.7155    2       -1       -1      HR        12        5
415         -137.3908    88.2557    1       -1       -1    LR-A        12        4
416         -137.3850    97.7955    1       -1       -1    LR-B        12        4
417         -137.3786   107.3348    2       -1       -1      HR        12        4
418         -137.3716   116.8737    1       -1       -1    LR-A        12        3
419         -137.3640   126.4121    1       -1       -1    LR-B        12        3
420         -137.3558   135.9499    2       -1       -1      HR        12        3
421         -137.3471   145.4872    1       -1       -1    LR-A        12        2
422         -137.3377   155.0238    1       -1       -1    LR-B        12        2
423         -137.3277   164.5597    2       -1       -1      HR        12        2
424         -137.3172   174.0950    1       -1       -1    LR-A        12        1
425         -137.3060   183.6295    1       -1       -1    LR-B        12        1
426         -137.2943   193.1632    2       -1       -1      HR        12        1
427         -128.9757  -193.1632    2       -1       -1      HR        13       14
428         -128.9867  -183.6295    1       -1       -1    LR-A        13       14
429         -128.9972  -174.0950    1       -1       -1    LR-B        13       14
430         -129.0071  -164.5597    2       -1       -1      HR        13       13
431         -129.0165  -155.0238    1       -1       -1    LR-A        13       13
432         -129.0253  -145.4872    1       -1       -1    LR-B        13       13
433         -129.0335  -135.9499    2       -1       -1      HR        13       12
434         -129.0412  -126.4121    1       -1       -1    LR-A        13       12
435         -129.0483  -116.8737    1       -1       -1    LR-B        13       12
436         -129.0549  -107.3348    2       -1       -1      HR        13       11
437         -129.0609   -97.7955    1       -1       -1    LR-A        13       11
438         -129.0663   -88.2557    1       -1       -1    LR-B        13       11
439         -129.0712   -78.7155    2       -1       -1      HR        13       10
440         -129.0755   -69.1750    1       -1       -1    LR-A        13       10
441         -129.0793   -59.6342    1       -1       -1    LR-B        13       10
442         -129.0825   -50.0932    2       -1       -1      HR        13        9
443         -129.0852   -40.5519    1       -1       -1    LR-A        13        9
444         -129.0873   -31.0104    1       -1       -1    LR-B        13        9
445         -129.0888   -21.4688    2       -1       -1      HR        13        8
446         -129.0898   -11.9272    1       -1       -1    LR-A        13        8
447         -129.0902    -2.3854    1       -1       -1    LR-B        13        8
448         -129.0901     7.1563    2       -1       -1      HR        13        7
449         -129.0894    16.6980    1       -1       -1    LR-A        13        7
450         -129.0881    26.2397    1       -1       -1    LR-B        13        7
451         -129.0863    35.7812    2       -1       -1      HR        13        6
452         -129.0839    45.3225    1       -1       -1    LR-A        13        6
453         -129.0810    54.8637    1       -1       -1    LR-B        13        6
454         -129.0775    64.4047    2       -1       -1      HR        13        5
455         -129.0734    73.9453    1       -1       -1    LR-A        13        5
456         -129.0688    83.4856    1       -1       -1    LR-B        13        5
457         -129.0637    93.0256    2       -1       -1      HR        13        4
458         -129.0579   102.5652    1       -1       -1    LR-A        13        4
459         -129.0517   112.1043    1       -1       -1    LR-B        13        4
460         -129.0448   121.6430    2       -1       -1      HR        13        3
461         -129.0374   131.1811    1       -1       -1    LR-A        13        3
462         -129.0295   140.7186    1       -1       -1    LR-B        13        3
463         -129.0209   150.2556    2       -1       -1      HR        13        2
464         -129.0119   159.7919    1       -1       -1    LR-A        13        2
465         -129.0022   169.3275    1       -1       -1    LR-B        13        2
466         -128.9920   178.8623    2       -1       -1      HR        13        1
467         -128.9813   188.3964    1       -1       -1    LR-A        13        1
468         -128.9700   197.9297    1       -1       -1    LR-B        13        1
469         -120.6513  -197.9297    1       -1       -1    LR-A        14       15
470         -120.6619  -188.3964    1       -1       -1    LR-B        14       14
471         -120.6720  -178.8623    2       -1       -1      HR        14       14
472         -120.6815  -169.3275    1       -1       -1    LR-A        14       14
473         -120.6905  -159.7919    1       -1       -1    LR-B        14       13
474         -120.6990  -150.2556    2       -1       -1      HR        14       13
475         -120.7070  -140.7186    1       -1       -1    LR-A        14       13
476         -120.7144  -131.1811    1       -1       -1    LR-B        14       12
477         -120.7213  -121.6430    2       -1       -1      HR        14       12
478         -120.7277  -112.1043    1       -1       -1    LR-A        14       12
479         -120.7336  -102.5652    1       -1       -1    LR-B        14       11
480         -120.7390   -93.0256    2       -1       -1      HR        14       11
481         -120.7438   -83.4856    1       -1       -1    LR-A        14       11
482         -120.7481   -73.9453    1       -1       -1    LR-B        14       10
483         -120.7519   -64.4047    2       -1       -1      HR        14       10
484         -120.7552   -54.8637    1       -1       -1    LR-A        14       10
485         -120.7579   -45.3225    1       -1       -1    LR-B        14        9
486         -120.7601   -35.7812    2       -1       -1      HR        14        9
487         -120.7618   -26.2397    1       -1       -1    LR-A        14        9
488         -120.7630   -16.6980    1       -1       -1    LR-B        14        8
489         -120.7637    -7.1563    2       -1       -1      HR        14        8
490         -120.7638     2.3854    1       -1       -1    LR-A        14        8
491         -120.7634    11.9272    1       -1       -1    LR-B        14        7
492         -120.7625    21.4688    2       -1       -1      HR        14        7
493         -120.7611    31.0104    1       -1       -1    LR-A        14        7
494         -120.7591    40.5519    1       -1       -1    LR-B        14        6
495         -120.7566    50.0932    2       -1       -1      HR        14        6
496         -120.7536    59.6342    1       -1       -1    LR-A        14        6
497         -120.7501    69.1750    1       -1       -1    LR-B        14        5
498         -120.7460    78.7155    2       -1       -1      HR        14        5
499         -120.7415    88.2557    1       -1       -1    LR-A        14        5
500         -120.7364    97.7955    1       -1       -1    LR-B        14        4
501         -120.7307   107.3348    2       -1       -1      HR        14        4
502         -120.7246   116.8737    1       -1       -1    LR-A        14        4
503         -120.7179   126.4121    1       -1       -1    LR-B        14        3
504         -120.7108   135.9499    2       -1       -1      HR        14        3
505         -120.7031   145.4872    1       -1       -1    LR-A        14        3
506         -120.6948   155.0238    1       -1       -1    LR-B        14        2
507         -120.6861   164.5597    2       -1       -1      HR        14        2
508         -120.6768   174.0950    1       -1       -1    LR-A        14        2
509         -120.6670   183.6295    1       -1       -1    LR-B        14        1
510         -120.6567   193.1632    2       -1       -1      HR        14        1
511         -120.6458   202.6960    1       -1       -1    LR-A        14        1
512         -112.3272  -202.6960    1       -1       -1    LR-B        14       29
513         -112.3373  -193.1632    2       -1       -1      HR        14       29
514         -112.3469  -183.6295    1       -1       -1    LR-A        14       29
515         -112.3560  -174.0950    1       -1       -1    LR-B        14       28
516         -112.3646  -164.5597    2       -1       -1      HR        14       28
517         -112.3728  -155.0238    1       -1       -1    LR-A        14       28
518         -112.3804  -145.4872    1       -1       -1    LR-B        14       27
519         -112.3876  -135.9499    2       -1       -1      HR        14       27
520         -112.3943  -126.4121    1       -1       -1    LR-A        14       27
521         -112.4005  -116.8737    1       -1       -1    LR-B        14       26
522         -112.4062  -107.3348    2       -1       -1      HR        14       26
523         -112.4114   -97.7955    1       -1       -1    LR-A        14       26
524         -112.4162   -88.2557    1       -1       -1    LR-B        14       25
525         -112.4204   -78.7155    2       -1       -1      HR        14       25
526         -112.4242   -69.1750    1       -1       -1    LR-A        14       25
527         -112.4275   -59.6342    1       -1       -1    LR-B        14       24
528         -112.4303   -50.0932    2       -1       -1      HR        14       24
529         -112.4326   -40.5519    1       -1       -1    LR-A        14       24
530         -112.4344   -31.0104    1       -1       -1    LR-B        14       23
531         -112.4358   -21.4688    2       -1       -1      HR        14       23
532         -112.4366   -11.9272    1       -1       -1    LR-A        14       23
533         -112.4370    -2.3854    1       -1       -1    LR-B        14       22
534         -112.4369     7.1563    2       -1       -1      HR        14       22
535         -112.4363    16.6980    1       -1       -1    LR-A        14       22
536         -112.4352    26.2397    1       -1       -1    LR-B        14       21
537         -112.4336    35.7812    2       -1       -1      HR        14       21
538         -112.4315    45.3225    1       -1       -1    LR-A        14       21
539         -112.4290    54.8637    1       -1       -1    LR-B        14       20
540         -112.4259    64.4047    2       -1       -1      HR        14       20
541         -112.4224    73.9453    1       -1       -1    LR-A        14       20
542         -112.4184    83.4856    1       -1       -1    LR-B        14       19
